REF_DATE,GEO,Age,Sex,Indicators,VALUE
2022,Canada (excluding territories),18 to 34 years,Females,"Cannabis frequency of use in the past months, daily or almost daily",7.2
2022,Canada (excluding territories),18 to 34 years,Females,Ever used e-cigarette or vaping device,32.7
2022,Canada (excluding territories),18 to 34 years,Females,"Used e-cigarette or vaping device, past 30 days",11.4
2022,Canada (excluding territories),18 to 34 years,Females,Heavy drinking,24.9
2022,Canada (excluding territories),18 to 34 years,Females,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",NA
2022,Canada (excluding territories),18 to 34 years,Females,Breast milk feeding initiation,89.4
2022,Canada (excluding territories),18 to 34 years,Females,"Exclusive breastfeeding, at least 6 months",34.2
2022,Canada (excluding territories),18 to 34 years,Females,"Fruit and vegetable consumption, 5 times or more per day",NA
2022,Canada (excluding territories),18 to 34 years,Females,"Sense of belonging to local community, somewhat strong or very strong",59.8
2022,Canada (excluding territories),18 to 34 years,Females,"Life satisfaction, satisfied or very satisfied",86.6
2022,Canada (excluding territories),18 to 34 years,Females,Has a regular healthcare provider,84.1
2022,Canada (excluding territories),18 to 34 years,Females,Contact with a medical doctor in the past 12 months,NA
2022,Canada (excluding territories),18 to 34 years,Females,Influenza immunization in the past 12 months,25.7
2022,Canada (excluding territories),35 to 49 years,Both sexes,"Perceived health, very good or excellent",58
2022,Canada (excluding territories),35 to 49 years,Both sexes,"Perceived health, fair or poor",11.6
2022,Canada (excluding territories),35 to 49 years,Both sexes,"Perceived mental health, very good or excellent",52.9
2022,Canada (excluding territories),35 to 49 years,Both sexes,"Perceived mental health, fair or poor",15
2022,Canada (excluding territories),35 to 49 years,Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",28.4
2022,Canada (excluding territories),35 to 49 years,Both sexes,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",36.5
2022,Canada (excluding territories),35 to 49 years,Both sexes,"Body mass index, adjusted self-reported, adult (18 years and over), obese",33.2
2022,Canada (excluding territories),35 to 49 years,Both sexes,Arthritis (15 years and over),10.4
2022,Canada (excluding territories),35 to 49 years,Both sexes,Diabetes,4.2
2022,Canada (excluding territories),35 to 49 years,Both sexes,Asthma,NA
2022,Canada (excluding territories),35 to 49 years,Both sexes,Chronic obstructive pulmonary disease (COPD; 35 years and over),NA
2022,Canada (excluding territories),35 to 49 years,Both sexes,High blood pressure,10
2022,Canada (excluding territories),35 to 49 years,Both sexes,Mood disorder,11.9
2022,Canada (excluding territories),35 to 49 years,Both sexes,Anxiety disorder,15.3
2022,Canada (excluding territories),35 to 49 years,Both sexes,"Current smoker, daily or occasional",14
2022,Canada (excluding territories),35 to 49 years,Both sexes,"Current smoker, daily",10.2
2022,Canada (excluding territories),35 to 49 years,Both sexes,"Cannabis use, past 12 months",26.3
2022,Canada (excluding territories),35 to 49 years,Both sexes,"Cannabis frequency of use in the past months, daily or almost daily",7.4
2022,Canada (excluding territories),35 to 49 years,Both sexes,Ever used e-cigarette or vaping device,19.5
2022,Canada (excluding territories),35 to 49 years,Both sexes,"Used e-cigarette or vaping device, past 30 days",5.1
2022,Canada (excluding territories),35 to 49 years,Both sexes,Heavy drinking,24.7
2022,Canada (excluding territories),35 to 49 years,Both sexes,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",NA
2022,Canada (excluding territories),35 to 49 years,Both sexes,Breast milk feeding initiation,91.5
2022,Canada (excluding territories),35 to 49 years,Both sexes,"Exclusive breastfeeding, at least 6 months",38.9
2022,Canada (excluding territories),35 to 49 years,Both sexes,"Fruit and vegetable consumption, 5 times or more per day",NA
2022,Canada (excluding territories),35 to 49 years,Both sexes,"Sense of belonging to local community, somewhat strong or very strong",62.7
2022,Canada (excluding territories),35 to 49 years,Both sexes,"Life satisfaction, satisfied or very satisfied",87
2022,Canada (excluding territories),35 to 49 years,Both sexes,Has a regular healthcare provider,85.3
2022,Canada (excluding territories),35 to 49 years,Both sexes,Contact with a medical doctor in the past 12 months,NA
2022,Canada (excluding territories),35 to 49 years,Both sexes,Influenza immunization in the past 12 months,26.8
2022,Canada (excluding territories),35 to 49 years,Males,"Perceived health, very good or excellent",61.2
2022,Canada (excluding territories),35 to 49 years,Males,"Perceived health, fair or poor",10.3
2022,Canada (excluding territories),35 to 49 years,Males,"Perceived mental health, very good or excellent",58
2022,Canada (excluding territories),35 to 49 years,Males,"Perceived mental health, fair or poor",13.5
2022,Canada (excluding territories),35 to 49 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",27.1
2022,Canada (excluding territories),35 to 49 years,Males,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",41.9
2022,Canada (excluding territories),35 to 49 years,Males,"Body mass index, adjusted self-reported, adult (18 years and over), obese",34.6
2022,Canada (excluding territories),35 to 49 years,Males,Arthritis (15 years and over),9.6
2022,Canada (excluding territories),35 to 49 years,Males,Diabetes,4.5
2022,Canada (excluding territories),35 to 49 years,Males,Asthma,NA
2022,Canada (excluding territories),35 to 49 years,Males,Chronic obstructive pulmonary disease (COPD; 35 years and over),NA
2022,Canada (excluding territories),35 to 49 years,Males,High blood pressure,12
2022,Canada (excluding territories),35 to 49 years,Males,Mood disorder,9.2
2022,Canada (excluding territories),35 to 49 years,Males,Anxiety disorder,10.6
2022,Canada (excluding territories),35 to 49 years,Males,"Current smoker, daily or occasional",16.9
2022,Canada (excluding territories),35 to 49 years,Males,"Current smoker, daily",12.3
2022,Canada (excluding territories),35 to 49 years,Males,"Cannabis use, past 12 months",30.7
2022,Canada (excluding territories),35 to 49 years,Males,"Cannabis frequency of use in the past months, daily or almost daily",9.9
2022,Canada (excluding territories),35 to 49 years,Males,Ever used e-cigarette or vaping device,24.9
2022,Canada (excluding territories),35 to 49 years,Males,"Used e-cigarette or vaping device, past 30 days",6.3
2022,Canada (excluding territories),35 to 49 years,Males,Heavy drinking,29.5
2022,Canada (excluding territories),35 to 49 years,Males,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",NA
2022,Canada (excluding territories),35 to 49 years,Males,"Fruit and vegetable consumption, 5 times or more per day",NA
2022,Canada (excluding territories),35 to 49 years,Males,"Sense of belonging to local community, somewhat strong or very strong",61.7
2022,Canada (excluding territories),35 to 49 years,Males,"Life satisfaction, satisfied or very satisfied",87.2
2022,Canada (excluding territories),35 to 49 years,Males,Has a regular healthcare provider,80.2
2022,Canada (excluding territories),35 to 49 years,Males,Contact with a medical doctor in the past 12 months,NA
2022,Canada (excluding territories),35 to 49 years,Males,Influenza immunization in the past 12 months,22.2
2022,Canada (excluding territories),35 to 49 years,Females,"Perceived health, very good or excellent",54.8
2022,Canada (excluding territories),35 to 49 years,Females,"Perceived health, fair or poor",12.8
2022,Canada (excluding territories),35 to 49 years,Females,"Perceived mental health, very good or excellent",47.8
2022,Canada (excluding territories),35 to 49 years,Females,"Perceived mental health, fair or poor",16.4
2022,Canada (excluding territories),35 to 49 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",29.7
2022,Canada (excluding territories),35 to 49 years,Females,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",30.8
2022,Canada (excluding territories),35 to 49 years,Females,"Body mass index, adjusted self-reported, adult (18 years and over), obese",31.8
2022,Canada (excluding territories),35 to 49 years,Females,Arthritis (15 years and over),11.2
2022,Canada (excluding territories),35 to 49 years,Females,Diabetes,3.9
2022,Canada (excluding territories),35 to 49 years,Females,Asthma,NA
2022,Canada (excluding territories),35 to 49 years,Females,Chronic obstructive pulmonary disease (COPD; 35 years and over),NA
2022,Canada (excluding territories),35 to 49 years,Females,High blood pressure,8.1
2022,Canada (excluding territories),35 to 49 years,Females,Mood disorder,14.5
2022,Canada (excluding territories),35 to 49 years,Females,Anxiety disorder,20
2022,Canada (excluding territories),35 to 49 years,Females,"Current smoker, daily or occasional",11.2
2022,Canada (excluding territories),35 to 49 years,Females,"Current smoker, daily",8.3
2022,Canada (excluding territories),35 to 49 years,Females,"Cannabis use, past 12 months",21.9
2022,Canada (excluding territories),35 to 49 years,Females,"Cannabis frequency of use in the past months, daily or almost daily",5
2022,Canada (excluding territories),35 to 49 years,Females,Ever used e-cigarette or vaping device,14.1
2022,Canada (excluding territories),35 to 49 years,Females,"Used e-cigarette or vaping device, past 30 days",3.9
2022,Canada (excluding territories),35 to 49 years,Females,Heavy drinking,20.1
2022,Canada (excluding territories),35 to 49 years,Females,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",NA
2022,Canada (excluding territories),35 to 49 years,Females,Breast milk feeding initiation,91.5
2022,Canada (excluding territories),35 to 49 years,Females,"Exclusive breastfeeding, at least 6 months",38.9
2022,Canada (excluding territories),35 to 49 years,Females,"Fruit and vegetable consumption, 5 times or more per day",NA
2022,Canada (excluding territories),35 to 49 years,Females,"Sense of belonging to local community, somewhat strong or very strong",63.7
2022,Canada (excluding territories),35 to 49 years,Females,"Life satisfaction, satisfied or very satisfied",86.7
2022,Canada (excluding territories),35 to 49 years,Females,Has a regular healthcare provider,90.2
2022,Canada (excluding territories),35 to 49 years,Females,Contact with a medical doctor in the past 12 months,NA
2022,Canada (excluding territories),35 to 49 years,Females,Influenza immunization in the past 12 months,31.3
2022,Canada (excluding territories),50 to 64 years,Both sexes,"Perceived health, very good or excellent",50.9
2022,Canada (excluding territories),50 to 64 years,Both sexes,"Perceived health, fair or poor",16.5
2022,Canada (excluding territories),50 to 64 years,Both sexes,"Perceived mental health, very good or excellent",58.5
2022,Canada (excluding territories),50 to 64 years,Both sexes,"Perceived mental health, fair or poor",12.9
2022,Canada (excluding territories),50 to 64 years,Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",24.7
